Numéro de station OMM,Date et heure d'observation,Direction du vent (degrés),Vitesse du vent moyen 10mn,Humidité relative (%),Visibilité horizontale (m),Nebulosité totale,Hauteur base nuages (m),Pression au niveau station,Rafale 10 dernières minutes,Précipitations 24h (mm),Nom de la station,Température (°C),T° min 24h (°C),T° max 24h (°C),Latitude,Longitude,Altitude (m),Libellé géographique,Nom département,Code département,Nom région,Code région,Mois de l'année,distance_km_poitiers
07335,2025-01-16T18:00:00+00:00,70.0,2.7,86.0,18830.0,0,,101810.0,4.7,0.0,POITIERS-BIARD,2.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T21:00:00+00:00,250.0,7.3,80.0,15500.0,0,800.0,99510.0,11.6,4.8,POITIERS-BIARD,8.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T12:00:00+00:00,190.0,6.1,76.0,50460.0,0,1750.0,98870.0,8.9,0.4,POITIERS-BIARD,12.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T09:00:00+00:00,200.0,8.9,86.0,16000.0,0,800.0,98370.0,14.3,4.4,POITIERS-BIARD,11.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T18:00:00+00:00,70.0,2.5,86.0,13130.0,0,,100210.0,3.8,0.0,POITIERS-BIARD,4.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T12:00:00+00:00,80.0,1.5,80.0,30420.0,0,7200.0,99810.0,2.3,0.0,POITIERS-BIARD,7.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T06:00:00+00:00,190.0,5.2,94.0,50040.0,0,,99010.0,7.4,0.4,POITIERS-BIARD,7.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T03:00:00+00:00,200.0,9.7,72.0,60000.0,0,3360.0,99070.0,14.4,0.0,POITIERS-BIARD,11.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T00:00:00+00:00,50.0,4.3,98.0,4720.0,10,80.0,100410.0,6.3,0.0,POITIERS-BIARD,-0.8999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T03:00:00+00:00,50.0,4.9,99.0,7320.0,0,80.0,101680.0,7.8,0.0,POITIERS-BIARD,2.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T09:00:00+00:00,70.0,5.0,92.0,19100.0,0,250.0,101700.0,9.1,0.0,POITIERS-BIARD,2.8000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-30T21:00:00+00:00,350.0,4.0,80.0,60000.0,0,1250.0,101370.0,5.6,0.0,POITIERS-BIARD,6.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T06:00:00+00:00,150.0,0.7,98.0,220.0,44,,99990.0,1.3,0.0,POITIERS-BIARD,0.10000000000002274,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T09:00:00+00:00,200.0,2.9,98.0,7500.0,0,150.0,100060.0,4.0,11.3,POITIERS-BIARD,5.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T09:00:00+00:00,160.0,6.8,91.0,60000.0,0,450.0,99260.0,10.1,4.8,POITIERS-BIARD,5.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T09:00:00+00:00,180.0,5.7,90.0,48500.0,0,,99010.0,9.3,0.4,POITIERS-BIARD,9.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T18:00:00+00:00,180.0,6.7,72.0,60000.0,0,2250.0,99350.0,9.6,0.0,POITIERS-BIARD,12.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T00:00:00+00:00,340.0,2.3,92.0,7610.0,0,,102010.0,3.2,0.0,POITIERS-BIARD,-3.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T00:00:00+00:00,40.0,0.9,96.0,2430.0,10,,101990.0,1.5,0.0,POITIERS-BIARD,-1.1999999999999886,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T12:00:00+00:00,100.0,1.6,88.0,11020.0,0,,100350.0,3.3,0.0,POITIERS-BIARD,3.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T15:00:00+00:00,70.0,1.7,74.0,19200.0,0,,100200.0,2.6,0.0,POITIERS-BIARD,7.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T03:00:00+00:00,270.0,1.3,95.0,9480.0,0,250.0,99620.0,1.6,11.3,POITIERS-BIARD,4.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T21:00:00+00:00,30.0,3.3,96.0,2890.0,10,,101780.0,3.8,0.0,POITIERS-BIARD,-0.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T03:00:00+00:00,20.0,0.9,98.0,530.0,48,,100100.0,1.4,0.0,POITIERS-BIARD,-1.599999999999966,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T09:00:00+00:00,50.0,1.5,99.0,3770.0,10,,99970.0,2.2,0.0,POITIERS-BIARD,-0.0999999999999659,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T15:00:00+00:00,190.0,8.1,88.0,14670.0,61,800.0,98730.0,12.3,1.2,POITIERS-BIARD,11.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T18:00:00+00:00,190.0,5.4,82.0,60000.0,0,1250.0,100120.0,7.7,8.1,POITIERS-BIARD,8.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T00:00:00+00:00,230.0,3.9,90.0,60000.0,0,,100130.0,5.7,4.8,POITIERS-BIARD,1.8000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T03:00:00+00:00,170.0,3.4,93.0,60000.0,0,800.0,100030.0,4.9,4.8,POITIERS-BIARD,2.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T21:00:00+00:00,200.0,7.7,85.0,60000.0,0,800.0,98350.0,10.7,8.7,POITIERS-BIARD,7.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T00:00:00+00:00,210.0,9.0,83.0,60000.0,0,450.0,98390.0,14.2,7.9,POITIERS-BIARD,7.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T00:00:00+00:00,240.0,6.0,87.0,17940.0,0,,99780.0,8.7,4.8,POITIERS-BIARD,7.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T09:00:00+00:00,180.0,7.5,95.0,13110.0,58,250.0,99440.0,10.7,1.8,POITIERS-BIARD,7.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T12:00:00+00:00,240.0,6.0,92.0,19570.0,0,250.0,98490.0,8.8,11.3,POITIERS-BIARD,10.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T12:00:00+00:00,200.0,3.6,79.0,44560.0,0,2250.0,101610.0,5.2,0.0,POITIERS-BIARD,6.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T15:00:00+00:00,210.0,5.2,77.0,54330.0,0,800.0,101330.0,6.9,0.0,POITIERS-BIARD,7.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T03:00:00+00:00,10.0,1.4,98.0,3060.0,10,,102000.0,2.0,0.0,POITIERS-BIARD,0.10000000000002274,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T18:00:00+00:00,20.0,3.2,89.0,10000.0,0,,101860.0,3.9,0.0,POITIERS-BIARD,1.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T03:00:00+00:00,50.0,2.8,99.0,280.0,49,30.0,101560.0,4.8,0.0,POITIERS-BIARD,-1.599999999999966,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T12:00:00+00:00,80.0,3.1,92.0,14090.0,0,150.0,100730.0,4.8,0.0,POITIERS-BIARD,0.10000000000002274,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T15:00:00+00:00,220.0,9.9,82.0,40720.0,0,3060.0,99150.0,14.4,4.8,POITIERS-BIARD,10.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T12:00:00+00:00,170.0,7.4,86.0,60000.0,0,1750.0,98950.0,11.2,3.4,POITIERS-BIARD,8.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T18:00:00+00:00,260.0,9.2,75.0,46250.0,0,800.0,99080.0,14.6,4.8,POITIERS-BIARD,9.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T12:00:00+00:00,200.0,7.7,71.0,60000.0,0,4020.0,99530.0,11.0,0.0,POITIERS-BIARD,11.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T03:00:00+00:00,220.0,11.8,87.0,45610.0,0,450.0,98260.0,17.3,8.7,POITIERS-BIARD,6.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T03:00:00+00:00,360.0,2.6,95.0,4820.0,10,,101970.0,3.1,0.0,POITIERS-BIARD,-4.899999999999977,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T21:00:00+00:00,10.0,3.7,99.0,890.0,45,30.0,101840.0,5.2,0.0,POITIERS-BIARD,3.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T21:00:00+00:00,30.0,2.0,93.0,10240.0,0,,101910.0,2.6,0.0,POITIERS-BIARD,-0.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T03:00:00+00:00,150.0,2.3,93.0,12490.0,0,250.0,100900.0,3.8,0.0,POITIERS-BIARD,-0.7999999999999545,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T06:00:00+00:00,280.0,2.5,95.0,17240.0,0,150.0,100870.0,6.6,0.0,POITIERS-BIARD,-0.39999999999997726,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T21:00:00+00:00,90.0,4.9,95.0,4880.0,63,250.0,101160.0,8.4,8.1,POITIERS-BIARD,4.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T06:00:00+00:00,10.0,2.1,95.0,4200.0,10,,101930.0,2.4,0.0,POITIERS-BIARD,-4.399999999999977,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T18:00:00+00:00,180.0,1.5,92.0,15020.0,0,450.0,101090.0,2.4,0.0,POITIERS-BIARD,0.4000000000000341,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T15:00:00+00:00,90.0,2.1,73.0,51920.0,0,4740.0,99540.0,3.4,0.0,POITIERS-BIARD,10.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T03:00:00+00:00,190.0,9.0,81.0,60000.0,0,4620.0,99740.0,13.5,-0.1,POITIERS-BIARD,6.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T06:00:00+00:00,180.0,4.9,93.0,19560.0,0,2700.0,99650.0,7.7,2.8,POITIERS-BIARD,6.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T09:00:00+00:00,30.0,1.2,97.0,3540.0,10,,102060.0,1.9,0.0,POITIERS-BIARD,-1.3999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T15:00:00+00:00,340.0,1.5,68.0,19530.0,0,,101920.0,2.6,0.0,POITIERS-BIARD,7.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T09:00:00+00:00,10.0,2.7,99.0,4370.0,10,80.0,101340.0,4.0,0.0,POITIERS-BIARD,-1.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T00:00:00+00:00,230.0,2.5,93.0,13320.0,0,250.0,101030.0,3.7,0.0,POITIERS-BIARD,-0.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T21:00:00+00:00,60.0,2.9,98.0,2360.0,10,30.0,100470.0,5.1,0.0,POITIERS-BIARD,-0.8999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T06:00:00+00:00,220.0,3.2,98.0,270.0,45,30.0,99960.0,4.4,11.3,POITIERS-BIARD,3.3000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T18:00:00+00:00,190.0,8.1,88.0,60000.0,0,4740.0,98340.0,11.8,9.5,POITIERS-BIARD,7.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T00:00:00+00:00,190.0,8.3,84.0,60000.0,0,5040.0,99980.0,12.0,-0.1,POITIERS-BIARD,6.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T06:00:00+00:00,150.0,4.5,92.0,60000.0,0,1250.0,99690.0,7.2,4.8,POITIERS-BIARD,4.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T18:00:00+00:00,200.0,9.9,83.0,57120.0,60,1750.0,98590.0,15.5,1.8,POITIERS-BIARD,10.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T18:00:00+00:00,90.0,1.6,94.0,7010.0,0,150.0,100540.0,2.9,0.0,POITIERS-BIARD,0.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T06:00:00+00:00,200.0,10.3,90.0,12250.0,60,450.0,98200.0,14.3,9.3,POITIERS-BIARD,7.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T09:00:00+00:00,200.0,8.4,94.0,18940.0,60,250.0,98270.0,11.8,10.9,POITIERS-BIARD,7.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T00:00:00+00:00,20.0,3.8,99.0,140.0,49,30.0,101710.0,5.1,0.0,POITIERS-BIARD,-1.099999999999966,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T06:00:00+00:00,50.0,3.3,99.0,3720.0,10,30.0,101430.0,5.6,0.0,POITIERS-BIARD,-1.3999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T09:00:00+00:00,60.0,2.4,99.0,1510.0,10,30.0,100350.0,4.3,0.0,POITIERS-BIARD,-0.7999999999999545,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T21:00:00+00:00,20.0,2.7,95.0,5350.0,0,,100230.0,3.4,0.0,POITIERS-BIARD,0.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T15:00:00+00:00,170.0,7.7,79.0,31200.0,61,1250.0,98920.0,11.4,3.2,POITIERS-BIARD,8.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-30T18:00:00+00:00,350.0,4.5,80.0,60000.0,0,800.0,101070.0,7.2,0.2,POITIERS-BIARD,7.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T21:00:00+00:00,120.0,2.1,81.0,20920.0,0,1250.0,99400.0,3.0,0.0,POITIERS-BIARD,8.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T21:00:00+00:00,180.0,9.3,73.0,41910.0,61,1750.0,98040.0,14.0,2.6,POITIERS-BIARD,11.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T03:00:00+00:00,220.0,5.3,93.0,18220.0,0,2250.0,99810.0,7.5,3.6,POITIERS-BIARD,5.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T06:00:00+00:00,70.0,2.3,98.0,5410.0,0,80.0,100280.0,3.6,0.0,POITIERS-BIARD,-1.2999999999999545,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T06:00:00+00:00,240.0,6.6,87.0,15710.0,58,800.0,98250.0,10.3,4.0,POITIERS-BIARD,10.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T06:00:00+00:00,60.0,5.9,93.0,23480.0,0,250.0,101640.0,10.2,0.0,POITIERS-BIARD,3.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T15:00:00+00:00,80.0,2.9,86.0,17690.0,0,250.0,100540.0,4.4,0.0,POITIERS-BIARD,2.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T18:00:00+00:00,100.0,1.7,81.0,40930.0,0,1750.0,99460.0,3.4,0.0,POITIERS-BIARD,8.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T00:00:00+00:00,170.0,4.4,92.0,60000.0,0,800.0,99280.0,6.4,0.4,POITIERS-BIARD,8.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T21:00:00+00:00,320.0,8.3,96.0,4210.0,61,150.0,98850.0,15.3,7.4,POITIERS-BIARD,9.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T12:00:00+00:00,210.0,5.6,89.0,2640.0,63,450.0,99300.0,8.2,2.0,POITIERS-BIARD,10.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T12:00:00+00:00,170.0,9.0,87.0,26450.0,51,800.0,99130.0,14.3,2.8,POITIERS-BIARD,8.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T21:00:00+00:00,190.0,5.9,67.0,60000.0,0,5700.0,99160.0,9.6,0.0,POITIERS-BIARD,12.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T21:00:00+00:00,260.0,8.7,82.0,59980.0,0,450.0,99760.0,15.2,4.8,POITIERS-BIARD,4.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-26T15:00:00+00:00,200.0,12.9,80.0,17710.0,61,800.0,98690.0,21.3,1.4,POITIERS-BIARD,9.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T12:00:00+00:00,80.0,5.6,90.0,18830.0,0,250.0,101750.0,10.6,0.0,POITIERS-BIARD,3.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T12:00:00+00:00,30.0,1.7,75.0,16950.0,0,,102030.0,3.1,0.0,POITIERS-BIARD,5.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T15:00:00+00:00,20.0,3.5,77.0,15070.0,0,450.0,101810.0,5.5,0.0,POITIERS-BIARD,4.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T15:00:00+00:00,70.0,1.3,96.0,12190.0,0,450.0,101090.0,2.4,0.0,POITIERS-BIARD,0.10000000000002274,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-28T15:00:00+00:00,270.0,6.6,78.0,43210.0,0,1250.0,98730.0,9.6,6.0,POITIERS-BIARD,11.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T00:00:00+00:00,320.0,2.7,92.0,44020.0,0,6360.0,101480.0,3.6,0.0,POITIERS-BIARD,2.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T18:00:00+00:00,200.0,6.6,95.0,36830.0,0,450.0,98720.0,9.4,3.6,POITIERS-BIARD,11.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T00:00:00+00:00,310.0,6.0,94.0,33910.0,0,250.0,99300.0,9.0,11.3,POITIERS-BIARD,6.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T06:00:00+00:00,190.0,8.0,82.0,60000.0,0,4140.0,99610.0,12.0,-0.1,POITIERS-BIARD,6.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T09:00:00+00:00,190.0,3.8,82.0,59970.0,0,450.0,99320.0,5.7,0.0,POITIERS-BIARD,10.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T00:00:00+00:00,210.0,14.6,88.0,19920.0,0,450.0,98010.0,21.1,3.4,POITIERS-BIARD,12.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T09:00:00+00:00,350.0,1.7,93.0,5260.0,0,,102040.0,2.5,0.0,POITIERS-BIARD,-1.8999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-21T00:00:00+00:00,0.0,0.0,98.0,470.0,48,,100150.0,0.6,0.0,POITIERS-BIARD,-1.099999999999966,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T06:00:00+00:00,160.0,0.6,97.0,3170.0,10,,101590.0,0.9,0.0,POITIERS-BIARD,-0.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T12:00:00+00:00,360.0,3.6,77.0,8390.0,0,1250.0,101980.0,5.1,0.0,POITIERS-BIARD,2.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T21:00:00+00:00,230.0,3.8,90.0,19030.0,0,450.0,101070.0,5.6,0.0,POITIERS-BIARD,-0.0999999999999659,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-19T09:00:00+00:00,60.0,1.6,95.0,13050.0,0,150.0,100790.0,2.4,0.0,POITIERS-BIARD,-0.5999999999999659,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-22T03:00:00+00:00,180.0,4.7,89.0,60000.0,0,1250.0,99140.0,7.3,0.4,POITIERS-BIARD,9.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
